WeatherData4
Time[h],GlobalRadiation[W/m2],DiffusRadiation[W/m2],AmbientAirTemperature[C],AmbientAirHumidity[%]
6531.00,0.00,0.00,16.90,81.00
6532.00,0.00,0.00,16.90,78.00
6533.00,0.00,0.00,17.00,80.00
6534.00,0.00,0.00,17.00,81.00
6535.00,15.00,15.00,17.50,75.00
6536.00,151.00,69.00,19.10,67.00
6537.00,285.00,147.00,20.90,64.00
6538.00,581.00,197.00,23.60,46.00
6539.00,409.00,278.00,24.40,41.00
6540.00,589.00,252.00,25.70,36.00
6541.00,425.00,310.00,26.10,36.00
6542.00,54.00,54.00,24.70,36.00
6543.00,45.00,45.00,23.60,39.00
6544.00,139.00,138.00,23.10,43.00
6545.00,34.00,34.00,22.30,45.00
6546.00,5.00,5.00,21.60,45.00
6547.00,0.00,0.00,21.10,47.00
6548.00,0.00,0.00,20.60,47.00
6549.00,0.00,0.00,20.10,47.00
6550.00,0.00,0.00,19.60,46.00
6551.00,0.00,0.00,18.10,45.00
6552.00,0.00,0.00,16.70,49.00
6553.00,0.00,0.00,15.20,51.00
6554.00,0.00,0.00,13.80,55.00
6555.00,0.00,0.00,12.40,59.00
6556.00,0.00,0.00,11.20,63.00
6557.00,0.00,0.00,10.00,67.00
6558.00,0.00,0.00,9.20,71.00
6559.00,10.00,10.00,9.40,67.00
6560.00,118.00,93.00,11.00,63.00
6561.00,245.00,183.00,12.90,59.00
6562.00,335.00,262.00,14.50,50.00
6563.00,439.00,274.00,16.10,46.00
6564.00,591.00,222.00,17.90,43.00
6565.00,545.00,269.00,19.00,43.00
6566.00,454.00,268.00,19.30,43.00
6567.00,373.00,269.00,19.20,44.00
6568.00,304.00,152.00,18.80,46.00
6569.00,214.00,91.00,18.00,48.00
6570.00,23.00,23.00,16.30,52.00
6571.00,0.00,0.00,15.50,63.00
6572.00,0.00,0.00,14.70,66.00
6573.00,0.00,0.00,13.90,71.00
6574.00,0.00,0.00,13.10,72.00
6575.00,0.00,0.00,12.30,77.00
6576.00,0.00,0.00,11.50,81.00
6577.00,0.00,0.00,11.60,77.00
6578.00,0.00,0.00,11.70,76.00
6579.00,0.00,0.00,11.80,77.00
6580.00,0.00,0.00,11.90,73.00
6581.00,0.00,0.00,12.00,76.00
6582.00,0.00,0.00,12.10,79.00
6583.00,4.00,4.00,12.20,78.00
6584.00,75.00,75.00,13.70,77.00
6585.00,136.00,135.00,15.00,71.00
6586.00,155.00,155.00,15.90,65.00
6587.00,231.00,225.00,17.10,60.00
6588.00,263.00,254.00,18.10,58.00
6589.00,216.00,212.00,18.50,57.00
6590.00,223.00,218.00,18.90,53.00
6591.00,120.00,120.00,18.60,53.00
6592.00,119.00,119.00,18.40,52.00
6593.00,27.00,27.00,17.60,55.00
6594.00,5.00,5.00,16.80,61.00
6595.00,0.00,0.00,16.50,62.00
6596.00,0.00,0.00,16.20,64.00
6597.00,0.00,0.00,16.00,69.00
6598.00,0.00,0.00,15.70,68.00
6599.00,0.00,0.00,15.40,68.00
6600.00,0.00,0.00,15.10,69.00
6601.00,0.00,0.00,14.60,66.00
6602.00,0.00,0.00,14.20,82.00
6603.00,0.00,0.00,13.80,86.00
6604.00,0.00,0.00,13.30,86.00
6605.00,0.00,0.00,13.40,86.00
6606.00,0.00,0.00,13.30,86.00
6607.00,2.00,2.00,13.40,86.00
6608.00,14.00,14.00,13.60,82.00
6609.00,28.00,28.00,13.90,82.00
6610.00,41.00,41.00,14.20,82.00
6611.00,56.00,56.00,14.50,82.00
6612.00,63.00,63.00,14.70,82.00
6613.00,63.00,63.00,14.80,82.00
6614.00,458.00,283.00,17.00,66.00
6615.00,383.00,214.00,18.30,62.00
6616.00,267.00,153.00,18.90,60.00
6617.00,140.00,88.00,18.90,60.00
6618.00,11.00,11.00,18.20,68.00
6619.00,0.00,0.00,17.80,70.00
6620.00,0.00,0.00,17.40,70.00
6621.00,0.00,0.00,17.00,71.00
6622.00,0.00,0.00,16.60,71.00
6623.00,0.00,0.00,16.20,77.00
6624.00,0.00,0.00,15.80,81.00
6625.00,0.00,0.00,15.40,82.00
6626.00,0.00,0.00,14.90,78.00
6627.00,0.00,0.00,14.50,82.00
6628.00,0.00,0.00,14.20,84.00
6629.00,0.00,0.00,14.00,84.00
6630.00,0.00,0.00,13.90,93.00
6631.00,2.00,2.00,14.00,94.00
6632.00,15.00,15.00,14.30,96.00
6633.00,37.00,37.00,14.70,91.00
6634.00,49.00,49.00,15.00,91.00
6635.00,63.00,63.00,15.30,89.00
6636.00,55.00,55.00,15.50,90.00
6637.00,60.00,60.00,15.60,91.00
6638.00,468.00,274.00,17.80,79.00
6639.00,385.00,208.00,19.10,70.00
6640.00,274.00,145.00,19.60,68.00
6641.00,137.00,79.00,19.60,65.00
6642.00,10.00,10.00,18.90,66.00
6643.00,0.00,0.00,18.40,65.00
6644.00,0.00,0.00,17.90,70.00
6645.00,0.00,0.00,17.40,72.00
6646.00,0.00,0.00,16.90,73.00
6647.00,0.00,0.00,16.40,74.00
6648.00,0.00,0.00,15.90,76.00
6649.00,0.00,0.00,15.30,78.00
6650.00,0.00,0.00,14.70,83.00
6651.00,0.00,0.00,14.10,85.00
6652.00,0.00,0.00,13.70,87.00
6653.00,0.00,0.00,13.40,93.00
6654.00,0.00,0.00,13.20,96.00
6655.00,5.00,5.00,13.30,96.00
6656.00,94.00,83.00,14.90,88.00
6657.00,212.00,169.00,16.80,81.00
6658.00,268.00,233.00,18.20,74.00
6659.00,350.00,278.00,19.60,70.00
6660.00,391.00,310.00,20.80,62.00
6661.00,304.00,280.00,21.20,61.00
6662.00,198.00,194.00,20.90,60.00
6663.00,208.00,202.00,20.70,58.00
6664.00,169.00,160.00,20.30,62.00
6665.00,72.00,72.00,19.40,66.00
6666.00,3.00,3.00,18.40,67.00
6667.00,0.00,0.00,18.00,65.00
6668.00,0.00,0.00,17.60,65.00
6669.00,0.00,0.00,17.20,61.00
6670.00,0.00,0.00,16.80,68.00
6671.00,0.00,0.00,16.40,72.00
6672.00,0.00,0.00,16.00,78.00
6673.00,0.00,0.00,15.80,77.00
6674.00,0.00,0.00,15.60,79.00
6675.00,0.00,0.00,15.50,82.00
6676.00,0.00,0.00,15.40,84.00
6677.00,0.00,0.00,15.30,84.00
6678.00,0.00,0.00,15.30,85.00
6679.00,4.00,4.00,15.40,88.00
6680.00,81.00,78.00,17.00,78.00
6681.00,169.00,155.00,18.70,72.00
6682.00,256.00,228.00,20.40,63.00
6683.00,313.00,272.00,21.90,60.00
6684.00,359.00,307.00,23.30,59.00
6685.00,359.00,307.00,24.20,54.00
6686.00,308.00,267.00,24.70,52.00
6687.00,227.00,216.00,24.70,50.00
6688.00,157.00,151.00,24.20,50.00
6689.00,67.00,67.00,23.20,55.00
6690.00,3.00,3.00,22.00,57.00
6691.00,0.00,0.00,21.40,58.00
6692.00,0.00,0.00,20.80,59.00
6693.00,0.00,0.00,20.20,62.00
6694.00,0.00,0.00,19.50,63.00
6695.00,0.00,0.00,18.90,63.00
6696.00,0.00,0.00,18.30,64.00
6697.00,0.00,0.00,17.70,68.00
6698.00,0.00,0.00,16.90,69.00
6699.00,0.00,0.00,16.20,74.00
6700.00,0.00,0.00,15.80,79.00
6701.00,0.00,0.00,15.50,82.00
6702.00,0.00,0.00,15.20,83.00
6703.00,5.00,5.00,15.30,83.00
6704.00,170.00,66.00,18.20,75.00
6705.00,308.00,112.00,20.80,64.00
6706.00,353.00,211.00,22.50,53.00
6707.00,486.00,225.00,24.50,45.00
6708.00,458.00,301.00,25.70,42.00
6709.00,483.00,285.00,26.60,39.00
6710.00,335.00,270.00,26.60,40.00
6711.00,341.00,220.00,26.60,41.00
6712.00,149.00,140.00,25.50,43.00
6713.00,15.00,15.00,23.80,49.00
6714.00,3.00,3.00,22.30,58.00
6715.00,0.00,0.00,21.70,66.00
6716.00,0.00,0.00,21.10,69.00
6717.00,0.00,0.00,20.50,70.00
6718.00,0.00,0.00,19.90,75.00
6719.00,0.00,0.00,19.30,78.00
6720.00,0.00,0.00,18.70,82.00
6721.00,0.00,0.00,18.20,90.00
6722.00,0.00,0.00,17.80,94.00
6723.00,0.00,0.00,17.40,98.00
6724.00,0.00,0.00,17.20,98.00
6725.00,0.00,0.00,16.90,97.00
6726.00,0.00,0.00,16.70,98.00
6727.00,3.00,3.00,16.80,97.00
6728.00,41.00,41.00,17.40,90.00
6729.00,72.00,72.00,18.00,92.00
6730.00,148.00,148.00,19.00,83.00
6731.00,194.00,191.00,19.90,78.00
6732.00,133.00,133.00,20.10,76.00
6733.00,205.00,202.00,20.60,75.00
6734.00,169.00,169.00,20.80,73.00
6735.00,210.00,202.00,20.70,86.00
6736.00,145.00,141.00,21.20,82.00
6737.00,44.00,44.00,20.60,74.00
6738.00,3.00,3.00,19.80,82.00
6739.00,0.00,0.00,19.90,82.00
6740.00,0.00,0.00,20.00,83.00
6741.00,0.00,0.00,20.00,83.00
6742.00,0.00,0.00,20.00,85.00
6743.00,0.00,0.00,20.10,88.00
6744.00,0.00,0.00,20.10,87.00
6745.00,0.00,0.00,20.20,86.00
6746.00,0.00,0.00,20.40,92.00
6747.00,0.00,0.00,20.70,88.00
6748.00,0.00,0.00,19.00,99.00
6749.00,0.00,0.00,19.90,99.00
6750.00,0.00,0.00,20.80,98.00
6751.00,2.00,2.00,21.30,91.00
6752.00,16.00,16.00,21.70,95.00
6753.00,34.00,34.00,22.20,96.00
6754.00,53.00,53.00,22.70,90.00
6755.00,65.00,65.00,23.10,91.00
6756.00,69.00,69.00,22.80,93.00
6757.00,66.00,66.00,23.60,88.00
6758.00,61.00,61.00,23.80,88.00
6759.00,47.00,47.00,23.70,83.00
6760.00,33.00,33.00,22.90,87.00
6761.00,18.00,18.00,23.30,86.00
6762.00,2.00,2.00,23.30,82.00
6763.00,0.00,0.00,23.10,87.00
6764.00,0.00,0.00,22.90,86.00
6765.00,0.00,0.00,22.60,83.00
6766.00,0.00,0.00,22.00,86.00
6767.00,0.00,0.00,22.20,82.00
6768.00,0.00,0.00,21.80,88.00
6769.00,0.00,0.00,21.20,92.00
6770.00,0.00,0.00,20.80,93.00
6771.00,0.00,0.00,20.20,95.00
6772.00,0.00,0.00,19.90,97.00
6773.00,0.00,0.00,19.60,98.00
6774.00,0.00,0.00,19.30,95.00
6775.00,1.00,1.00,19.20,95.00
6776.00,26.00,26.00,19.70,98.00
6777.00,57.00,57.00,20.10,93.00
6778.00,83.00,83.00,20.50,90.00
6779.00,102.00,102.00,20.80,84.00
6780.00,118.00,118.00,21.10,78.00
6781.00,113.00,113.00,21.10,82.00
6782.00,103.00,103.00,21.30,82.00
6783.00,80.00,80.00,21.30,82.00
6784.00,53.00,53.00,20.60,87.00
6785.00,30.00,30.00,20.70,86.00
6786.00,1.00,1.00,19.20,90.00
6787.00,0.00,0.00,20.20,86.00
6788.00,0.00,0.00,19.70,86.00
6789.00,0.00,0.00,19.20,86.00
6790.00,0.00,0.00,18.80,86.00
6791.00,0.00,0.00,18.30,86.00
6792.00,0.00,0.00,17.90,86.00
6793.00,0.00,0.00,17.10,92.00
6794.00,0.00,0.00,16.20,95.00
6795.00,0.00,0.00,15.40,98.00
6796.00,0.00,0.00,15.00,98.00
6797.00,0.00,0.00,14.50,93.00
6798.00,0.00,0.00,14.20,92.00
6799.00,2.00,2.00,14.20,94.00
6800.00,92.00,75.00,15.80,86.00
6801.00,229.00,128.00,17.90,78.00
6802.00,329.00,188.00,19.80,63.00
6803.00,371.00,289.00,21.30,57.00
6804.00,386.00,295.00,22.40,56.00
6805.00,338.00,285.00,22.90,54.00
6806.00,324.00,280.00,23.10,54.00
6807.00,274.00,231.00,23.10,52.00
6808.00,196.00,158.00,22.70,55.00
6809.00,69.00,67.00,21.50,57.00
6810.00,2.00,2.00,20.20,62.00
6811.00,0.00,0.00,19.60,69.00
6812.00,0.00,0.00,19.10,72.00
6813.00,0.00,0.00,18.50,71.00
6814.00,0.00,0.00,17.90,75.00
6815.00,0.00,0.00,17.30,74.00
6816.00,0.00,0.00,16.70,68.00
6817.00,0.00,0.00,16.50,69.00
6818.00,0.00,0.00,16.20,73.00
6819.00,0.00,0.00,16.00,78.00
6820.00,0.00,0.00,15.90,79.00
6821.00,0.00,0.00,15.80,80.00
6822.00,0.00,0.00,15.80,79.00
6823.00,3.00,3.00,15.90,81.00
6824.00,109.00,62.00,18.00,67.00
6825.00,190.00,145.00,19.70,62.00
6826.00,291.00,232.00,21.60,56.00
6827.00,388.00,270.00,23.40,53.00
6828.00,507.00,228.00,25.50,45.00
6829.00,480.00,242.00,26.80,41.00
6830.00,458.00,198.00,27.70,39.00
6831.00,381.00,156.00,28.10,40.00
6832.00,221.00,157.00,27.60,41.00
6833.00,109.00,61.00,26.50,42.00
6834.00,6.00,6.00,25.00,51.00
6835.00,0.00,0.00,24.30,53.00
6836.00,0.00,0.00,23.60,55.00
6837.00,0.00,0.00,22.90,53.00
6838.00,0.00,0.00,22.10,58.00
6839.00,0.00,0.00,21.40,60.00
6840.00,0.00,0.00,20.70,61.00
6841.00,0.00,0.00,19.80,63.00
6842.00,0.00,0.00,18.80,66.00
6843.00,0.00,0.00,17.80,71.00
6844.00,0.00,0.00,17.30,76.00
6845.00,0.00,0.00,16.80,78.00
6846.00,0.00,0.00,16.40,83.00
6847.00,2.00,2.00,16.50,82.00
6848.00,57.00,57.00,17.30,78.00
6849.00,130.00,127.00,18.40,75.00
6850.00,203.00,194.00,19.40,69.00
6851.00,271.00,254.00,20.60,64.00
6852.00,277.00,262.00,21.30,62.00
6853.00,258.00,247.00,21.80,61.00
6854.00,242.00,230.00,22.00,56.00
6855.00,198.00,189.00,22.00,55.00
6856.00,132.00,129.00,21.70,53.00
6857.00,54.00,54.00,21.00,53.00
6858.00,1.00,1.00,20.20,59.00
6859.00,0.00,0.00,19.30,63.00
6860.00,0.00,0.00,18.50,67.00
6861.00,0.00,0.00,17.70,70.00
6862.00,0.00,0.00,16.90,73.00
6863.00,0.00,0.00,16.10,74.00
6864.00,0.00,0.00,15.30,79.00
6865.00,0.00,0.00,14.60,82.00
6866.00,0.00,0.00,14.00,90.00
6867.00,0.00,0.00,13.30,87.00
6868.00,0.00,0.00,13.00,93.00
6869.00,0.00,0.00,12.70,91.00
6870.00,0.00,0.00,12.40,94.00
6871.00,2.00,2.00,12.50,94.00
6872.00,86.00,72.00,14.00,88.00
6873.00,173.00,145.00,15.50,80.00
6874.00,260.00,220.00,17.00,73.00
6875.00,325.00,275.00,18.40,71.00
6876.00,391.00,285.00,19.70,65.00
6877.00,385.00,298.00,20.60,61.00
6878.00,341.00,281.00,21.10,62.00
6879.00,245.00,212.00,21.10,62.00
6880.00,153.00,143.00,20.40,64.00
6881.00,54.00,54.00,19.40,70.00
6882.00,1.00,1.00,18.20,72.00
6883.00,0.00,0.00,17.70,71.00
6884.00,0.00,0.00,17.20,71.00
6885.00,0.00,0.00,16.70,73.00
6886.00,0.00,0.00,16.20,76.00
6887.00,0.00,0.00,15.70,77.00
6888.00,0.00,0.00,15.20,79.00
6889.00,0.00,0.00,14.90,83.00
6890.00,0.00,0.00,14.60,84.00
6891.00,0.00,0.00,14.30,86.00
6892.00,0.00,0.00,14.20,84.00
6893.00,0.00,0.00,13.90,89.00
6894.00,0.00,0.00,13.90,85.00
6895.00,1.00,1.00,14.00,86.00
6896.00,10.00,10.00,14.20,82.00
6897.00,24.00,24.00,14.50,82.00
6898.00,36.00,36.00,14.80,87.00
6899.00,48.00,48.00,15.10,88.00
6900.00,59.00,59.00,15.40,85.00
6901.00,57.00,57.00,15.60,89.00
6902.00,430.00,243.00,17.60,79.00
6903.00,345.00,170.00,18.80,76.00
6904.00,229.00,120.00,19.30,72.00
6905.00,99.00,62.00,19.10,73.00
6906.00,2.00,2.00,18.50,70.00
6907.00,0.00,0.00,17.90,69.00
6908.00,0.00,0.00,17.30,70.00
6909.00,0.00,0.00,16.80,72.00
6910.00,0.00,0.00,16.20,72.00
6911.00,0.00,0.00,15.60,73.00
6912.00,0.00,0.00,15.00,79.00
6913.00,0.00,0.00,14.20,83.00
6914.00,0.00,0.00,13.40,81.00
6915.00,0.00,0.00,12.50,86.00
6916.00,0.00,0.00,12.10,89.00
6917.00,0.00,0.00,11.70,88.00
6918.00,0.00,0.00,11.40,90.00
6919.00,2.00,2.00,11.40,92.00
6920.00,93.00,58.00,13.00,87.00
6921.00,230.00,103.00,15.20,81.00
6922.00,347.00,152.00,17.40,69.00
6923.00,460.00,163.00,19.50,57.00
6924.00,497.00,205.00,21.10,53.00
6925.00,488.00,209.00,22.30,50.00
6926.00,459.00,163.00,23.00,49.00
6927.00,346.00,161.00,23.00,51.00
6928.00,206.00,147.00,22.20,56.00
6929.00,83.00,67.00,20.90,60.00
6930.00,1.00,1.00,19.30,66.00
6931.00,0.00,0.00,18.60,73.00
6932.00,0.00,0.00,17.90,74.00
6933.00,0.00,0.00,17.10,73.00
6934.00,0.00,0.00,16.40,78.00
6935.00,0.00,0.00,15.70,81.00
6936.00,0.00,0.00,14.90,85.00
6937.00,0.00,0.00,14.30,85.00
6938.00,0.00,0.00,13.70,88.00
6939.00,0.00,0.00,13.10,96.00
6940.00,0.00,0.00,12.80,98.00
6941.00,0.00,0.00,12.50,96.00
6942.00,0.00,0.00,12.30,99.00
6943.00,2.00,2.00,12.40,99.00
6944.00,90.00,59.00,14.00,92.00
6945.00,219.00,117.00,16.20,84.00
6946.00,336.00,157.00,18.30,75.00
6947.00,439.00,181.00,20.40,65.00
6948.00,479.00,216.00,22.10,59.00
6949.00,463.00,224.00,23.10,53.00
6950.00,408.00,219.00,23.70,51.00
6951.00,330.00,166.00,23.80,52.00
6952.00,193.00,144.00,23.00,54.00
6953.00,79.00,65.00,21.70,57.00
6954.00,1.00,1.00,20.20,65.00
6955.00,0.00,0.00,19.50,74.00
6956.00,0.00,0.00,18.90,76.00
6957.00,0.00,0.00,18.20,81.00
6958.00,0.00,0.00,17.50,81.00
6959.00,0.00,0.00,16.90,79.00
6960.00,0.00,0.00,16.20,77.00
6961.00,0.00,0.00,15.60,81.00
6962.00,0.00,0.00,15.00,88.00
6963.00,0.00,0.00,14.40,88.00
6964.00,0.00,0.00,14.10,94.00
6965.00,0.00,0.00,13.80,89.00
6966.00,0.00,0.00,13.60,85.00
6967.00,1.00,1.00,13.70,80.00
6968.00,71.00,62.00,14.90,77.00
6969.00,159.00,135.00,16.40,69.00
6970.00,233.00,202.00,17.80,62.00
6971.00,351.00,254.00,19.50,60.00
6972.00,348.00,272.00,20.60,56.00
6973.00,356.00,283.00,21.50,53.00
6974.00,311.00,263.00,21.90,53.00
6975.00,257.00,212.00,22.00,57.00
6976.00,154.00,134.00,21.50,58.00
6977.00,51.00,51.00,20.50,61.00
6978.00,1.00,1.00,19.40,64.00
6979.00,0.00,0.00,18.70,63.00
6980.00,0.00,0.00,18.00,66.00
6981.00,0.00,0.00,17.20,68.00
6982.00,0.00,0.00,16.50,71.00
6983.00,0.00,0.00,15.80,73.00
6984.00,0.00,0.00,15.00,75.00
6985.00,0.00,0.00,14.40,76.00
6986.00,0.00,0.00,13.70,80.00
6987.00,0.00,0.00,12.90,82.00
6988.00,0.00,0.00,12.60,83.00
6989.00,0.00,0.00,12.20,85.00
6990.00,0.00,0.00,12.00,92.00
6991.00,1.00,1.00,12.00,94.00
6992.00,101.00,44.00,13.90,86.00
6993.00,244.00,92.00,16.30,76.00
6994.00,379.00,100.00,18.80,60.00
6995.00,482.00,111.00,21.10,51.00
6996.00,541.00,113.00,23.00,45.00
6997.00,544.00,109.00,24.40,43.00
6998.00,495.00,92.00,25.20,41.00
6999.00,405.00,70.00,25.40,40.00
7000.00,272.00,52.00,24.80,39.00
7001.00,106.00,40.00,23.30,42.00
7002.00,1.00,1.00,21.50,51.00
7003.00,0.00,0.00,20.70,59.00
7004.00,0.00,0.00,19.90,65.00
7005.00,0.00,0.00,19.10,65.00
7006.00,0.00,0.00,18.30,67.00
7007.00,0.00,0.00,17.50,68.00
7008.00,0.00,0.00,16.70,68.00
7009.00,0.00,0.00,16.00,71.00
7010.00,0.00,0.00,15.30,73.00
7011.00,0.00,0.00,14.60,76.00
7012.00,0.00,0.00,14.20,80.00
7013.00,0.00,0.00,13.90,86.00
7014.00,0.00,0.00,13.60,88.00
7015.00,1.00,1.00,13.60,91.00
7016.00,65.00,57.00,14.80,87.00
7017.00,156.00,127.00,16.30,81.00
7018.00,306.00,181.00,18.40,71.00
7019.00,405.00,202.00,20.40,58.00
7020.00,406.00,295.00,21.70,51.00
7021.00,422.00,235.00,22.80,48.00
7022.00,361.00,270.00,23.30,46.00
7023.00,273.00,211.00,23.30,42.00
7024.00,177.00,141.00,22.70,45.00
7025.00,72.00,58.00,21.60,48.00
7026.00,0.00,0.00,20.40,50.00
7027.00,0.00,0.00,19.50,61.00
7028.00,0.00,0.00,18.70,67.00
7029.00,0.00,0.00,17.90,70.00
7030.00,0.00,0.00,17.10,74.00
7031.00,0.00,0.00,16.30,78.00
7032.00,0.00,0.00,15.50,82.00
7033.00,0.00,0.00,14.70,85.00
7034.00,0.00,0.00,13.90,83.00
7035.00,0.00,0.00,13.10,82.00
7036.00,0.00,0.00,12.70,76.00
7037.00,0.00,0.00,12.30,78.00
7038.00,0.00,0.00,12.00,77.00
7039.00,1.00,1.00,12.00,81.00
7040.00,93.00,56.00,13.40,78.00
7041.00,265.00,105.00,15.70,66.00
7042.00,226.00,185.00,16.50,62.00
7043.00,237.00,221.00,17.10,60.00
7044.00,379.00,274.00,18.20,57.00
7045.00,282.00,264.00,18.50,61.00
7046.00,257.00,239.00,18.70,60.00
7047.00,170.00,163.00,18.40,61.00
7048.00,50.00,50.00,17.50,69.00
7049.00,26.00,26.00,16.60,74.00
7050.00,0.00,0.00,15.80,75.00
7051.00,0.00,0.00,15.20,80.00
7052.00,0.00,0.00,14.60,82.00
7053.00,0.00,0.00,14.10,83.00
7054.00,0.00,0.00,13.50,82.00
7055.00,0.00,0.00,13.00,81.00
7056.00,0.00,0.00,12.40,77.00
7057.00,0.00,0.00,12.00,78.00
7058.00,0.00,0.00,11.60,79.00
7059.00,0.00,0.00,11.20,78.00
7060.00,0.00,0.00,11.00,77.00
7061.00,0.00,0.00,10.80,80.00
7062.00,0.00,0.00,10.60,76.00
7063.00,0.00,0.00,10.60,75.00
7064.00,60.00,53.00,11.70,74.00
7065.00,164.00,130.00,13.40,67.00
7066.00,258.00,206.00,15.10,65.00
7067.00,315.00,258.00,16.60,60.00
7068.00,377.00,288.00,17.90,55.00
7069.00,352.00,287.00,18.80,51.00
7070.00,314.00,257.00,19.20,51.00
7071.00,242.00,200.00,19.20,51.00
7072.00,158.00,132.00,18.80,51.00
7073.00,56.00,50.00,17.80,52.00
7074.00,0.00,0.00,16.70,54.00
7075.00,0.00,0.00,16.20,53.00
7076.00,0.00,0.00,15.70,54.00
7077.00,0.00,0.00,15.10,57.00
7078.00,0.00,0.00,14.60,59.00
7079.00,0.00,0.00,14.10,65.00
7080.00,0.00,0.00,13.60,70.00
7081.00,0.00,0.00,13.10,73.00
7082.00,0.00,0.00,12.70,77.00
7083.00,0.00,0.00,12.20,79.00
7084.00,0.00,0.00,12.00,81.00
7085.00,0.00,0.00,11.70,81.00
7086.00,0.00,0.00,11.60,82.00
7087.00,0.00,0.00,11.60,80.00
7088.00,10.00,10.00,11.80,83.00
7089.00,34.00,34.00,12.20,81.00
7090.00,30.00,30.00,12.30,78.00
7091.00,46.00,46.00,12.60,80.00
7092.00,123.00,123.00,13.20,80.00
7093.00,114.00,114.00,13.60,79.00
7094.00,452.00,185.00,15.50,75.00
7095.00,350.00,114.00,16.60,66.00
7096.00,216.00,74.00,16.90,65.00
7097.00,85.00,40.00,16.60,67.00
7098.00,1.00,1.00,15.90,69.00
7099.00,0.00,0.00,15.50,71.00
7100.00,0.00,0.00,15.20,71.00
7101.00,0.00,0.00,14.80,73.00
7102.00,0.00,0.00,14.50,74.00
7103.00,0.00,0.00,14.10,82.00
7104.00,0.00,0.00,13.70,81.00
7105.00,0.00,0.00,13.30,85.00
7106.00,0.00,0.00,12.90,87.00
7107.00,0.00,0.00,12.60,84.00
7108.00,0.00,0.00,12.40,87.00
7109.00,0.00,0.00,12.20,86.00
7110.00,0.00,0.00,12.10,92.00
7111.00,0.00,0.00,12.20,91.00
7112.00,7.00,7.00,12.40,88.00
7113.00,20.00,20.00,12.60,88.00
7114.00,55.00,55.00,13.10,84.00
7115.00,83.00,83.00,13.60,81.00
7116.00,82.00,82.00,14.00,77.00
7117.00,103.00,103.00,14.30,74.00
7118.00,425.00,193.00,16.20,69.00
7119.00,324.00,122.00,17.20,66.00
7120.00,197.00,85.00,17.50,64.00
7121.00,78.00,48.00,17.30,65.00
7122.00,0.00,0.00,16.60,66.00
7123.00,0.00,0.00,15.90,63.00
7124.00,0.00,0.00,15.20,67.00
7125.00,0.00,0.00,14.40,66.00
7126.00,0.00,0.00,13.70,67.00
7127.00,0.00,0.00,13.00,68.00
7128.00,0.00,0.00,12.20,69.00
7129.00,0.00,0.00,11.10,79.00
7130.00,0.00,0.00,9.90,83.00
7131.00,0.00,0.00,8.60,88.00
7132.00,0.00,0.00,8.00,90.00
7133.00,0.00,0.00,7.30,92.00
7134.00,0.00,0.00,6.80,96.00
7135.00,0.00,0.00,6.70,94.00
7136.00,87.00,37.00,8.00,90.00
7137.00,233.00,56.00,10.00,83.00
7138.00,375.00,66.00,12.10,75.00
7139.00,487.00,64.00,14.10,61.00
7140.00,535.00,74.00,15.60,57.00
7141.00,534.00,73.00,16.70,49.00
7142.00,480.00,66.00,17.20,45.00
7143.00,370.00,66.00,17.20,43.00
7144.00,223.00,65.00,16.40,47.00
7145.00,81.00,38.00,15.00,53.00
7146.00,0.00,0.00,13.50,59.00
7147.00,0.00,0.00,13.00,68.00
7148.00,0.00,0.00,12.50,67.00
7149.00,0.00,0.00,12.00,71.00
7150.00,0.00,0.00,11.40,70.00
7151.00,0.00,0.00,10.90,72.00
7152.00,0.00,0.00,10.40,73.00
7153.00,0.00,0.00,10.50,72.00
7154.00,0.00,0.00,10.60,74.00
7155.00,0.00,0.00,10.70,73.00
7156.00,0.00,0.00,10.80,76.00
7157.00,0.00,0.00,10.90,81.00
7158.00,0.00,0.00,10.90,81.00
7159.00,0.00,0.00,11.00,79.00
7160.00,7.00,7.00,11.30,76.00
7161.00,34.00,34.00,11.80,77.00
7162.00,32.00,32.00,12.10,74.00
7163.00,41.00,41.00,12.40,71.00
7164.00,127.00,127.00,13.20,65.00
7165.00,89.00,89.00,13.60,62.00
7166.00,430.00,171.00,15.80,55.00
7167.00,329.00,117.00,17.00,54.00
7168.00,205.00,69.00,17.50,53.00
7169.00,89.00,46.00,17.30,53.00
7170.00,1.00,1.00,16.60,53.00
7171.00,0.00,0.00,16.00,57.00
7172.00,0.00,0.00,15.50,59.00
7173.00,0.00,0.00,14.90,61.00
7174.00,0.00,0.00,14.40,64.00
7175.00,0.00,0.00,13.80,64.00
7176.00,0.00,0.00,13.30,66.00
7177.00,0.00,0.00,12.30,72.00
7178.00,0.00,0.00,11.30,75.00
7179.00,0.00,0.00,10.30,80.00
7180.00,0.00,0.00,9.80,82.00
7181.00,0.00,0.00,9.20,84.00
7182.00,0.00,0.00,8.90,85.00
7183.00,0.00,0.00,8.80,86.00
7184.00,90.00,48.00,10.30,85.00
7185.00,213.00,107.00,12.20,78.00
7186.00,153.00,147.00,12.60,80.00
7187.00,85.00,85.00,12.30,79.00
7188.00,304.00,245.00,13.40,76.00
7189.00,455.00,194.00,14.90,67.00
7190.00,448.00,112.00,16.00,63.00
7191.00,347.00,79.00,16.40,63.00
7192.00,201.00,68.00,16.10,63.00
7193.00,66.00,35.00,15.20,66.00
